beta,sigma,gamma,rho,phi,R0
7.530131772591718,5.45709933503705,6.751769142474154,0.41482744213948763,11.863010728025943,1.1152827671818673
4.901530913297644,6.167606802203548,4.27104207371682,0.37091979768155536,8.2121009622693,1.1476194401035598
5.887486944371463,6.311819254566587,5.254266287178705,0.3660641857844395,7.59745862457296,1.1205155244487557
5.571490698030522,6.123860117116147,4.9171091991669424,0.3600630840492531,9.519263565591835,1.1330825638312945
6.1944196324847836,4.037559570232439,5.291809521618677,0.308358558030421,13.442545949385073,1.170567384781834
5.711630737068657,4.172715331969499,4.86988226243234,0.304188945840697,22.344528116827828,1.1728478080732678
5.721954293715526,4.945865319788155,4.952317594518112,0.33326437809861376,9.614998192976904,1.1554093986317338
5.172578807894967,5.000371139211558,4.426591003364575,0.32311925600340624,14.252378896193235,1.1685242219042553
5.283946823383059,5.027656592042354,4.559613750662094,0.32305276210434763,14.10915551192414,1.1588584280007896
5.20552073776162,4.933266650709253,4.461015735638914,0.3227873335127204,14.563999012106741,1.166891364263721
5.567214044988094,4.84059886659472,4.8110294037186225,0.311754600132699,11.91966749113223,1.1571773061052149
4.224457752919761,5.871673746492297,3.605236445192829,0.3114414526738317,7.355043639326849,1.1717560878850521
4.755862364014549,6.070959651622728,4.140874798910881,0.3136516955893516,6.837479699194293,1.1485163389304647
4.5425628544587,6.203660551517203,3.943547385714585,0.3182391981462155,7.709459089192266,1.1518976216474628
4.43739734197109,6.394115121742899,3.81167105704908,0.34224702359522735,7.843066634442178,1.164160620252062
4.68977072666786,4.9461162748173,3.9861631993455826,0.29839278199074304,14.732375067227796,1.1765124738088473
6.109558254933344,4.736757539333823,5.329595343110977,0.3280288972294714,9.316611206889796,1.146345615681788
8.281151410869404,2.9886018900623395,6.925986338031329,0.3114935445049075,10.207414505205099,1.1956638385780114
7.953970107585655,2.7882318677805684,6.574587909159054,0.2918795365632197,9.997132683571037,1.2098051189649446
9.927117038505534,2.6331134550209634,8.257978550955665,0.2567156530120045,10.564680708621067,1.2021243428098642
9.648104962635,4.094623396040155,8.563548025985694,0.3636809393810843,16.22141832114168,1.126648082472156
9.672334619537272,4.1026821726132425,8.541886576514718,0.3628944591787544,16.27254955145908,1.1323417295343907
9.012559435368498,3.7196887037580257,7.832450641502304,0.29418626503837847,6.033569277554403,1.150669164464705
9.144469524166716,3.308147642847545,7.822100343958633,0.34884318386931706,8.818846964517505,1.1690555122102735
9.078412701288105,3.7598243402418134,7.948390839327991,0.3367144129473313,9.654067703893451,1.1421698913406293
9.41701674857927,3.4448389831448294,8.142524786834546,0.3386103622835896,10.023579583885972,1.1565229452915415
9.267826516864712,2.5577365569446875,7.619991100264426,0.25826877078009525,19.356696038263436,1.2162516195777582
7.8585684843907115,3.280611952383895,6.648607541598744,0.3119998210542439,22.638557256550897,1.1819871206446662
8.099453466658634,3.5990546755675865,6.978333637275424,0.3226760104318562,24.121985732684088,1.1606572410632021
6.678716047337955,3.5991127252296518,5.6630611381374125,0.31995559346571656,23.573492559844738,1.179347332551418
5.029523038903002,4.73242334422955,4.281649684458576,0.28266129760364583,17.87690212293764,1.1746694404166313
4.991797303955762,4.790021448453484,4.253445245620862,0.2983001333006337,14.992382496240618,1.1735891767021267
4.906686764163467,5.2271859799146005,4.212097511434805,0.3145323885066731,14.645287880353909,1.1649034123362587
5.059053540472613,5.273217172625573,4.364229576804493,0.31775733817775015,15.205748652797979,1.1592088480773446
4.771149404337075,5.255541200851045,4.0765341955456496,0.3207958842762397,14.50006554216062,1.1703935685245614
5.426170601385624,4.822431257815,4.679272038302269,0.3381160880720073,16.319643058515673,1.1596185383045916
8.858777192264904,3.0927456004702853,7.5262775910895305,0.31348176289867374,10.953378570983027,1.177046300119589
7.431765476362257,3.59777218036157,6.35839668985049,0.2959824135368611,15.213216713788592,1.168811233219393
6.816491988105936,3.8714237352347562,5.856392516613388,0.2799352622273226,15.078703687649151,1.1639404238648523
5.181451633195974,4.5400057374347185,4.404069444409446,0.30027471087307495,10.6101229829076,1.1765145165395476
8.718283687378303,3.3919685180097594,7.481327821069956,0.3615083674289624,11.229161144539185,1.1653390809616255
7.764873801886839,3.1262543350265624,6.539047035218704,0.29722111937032936,8.069254862966957,1.1874626012117586
7.014235896867029,3.5370263412592613,5.956015605507072,0.3026372777654009,14.206858618486178,1.1776725182488612
7.739009700341492,3.773054809997592,6.692288572830054,0.30502465335612594,14.894089950703036,1.1564070521048673
6.59734362304791,3.7857041695842883,5.625832477502239,0.3171235924733009,22.629884873039263,1.1726875354768835
6.230224911387444,3.9050072966482734,5.295679571471282,0.30120161161159287,24.389416177449114,1.1764731659654628
9.487973235652152,2.9563690163290186,8.028865517031349,0.30005942703582034,10.633267967586287,1.1817327386447873
7.442138146712899,3.2458692156264903,6.2697781775992425,0.29831883544158827,21.222069948835955,1.1869858766777877
7.727641600998677,3.4290510202811233,6.60173815591612,0.2982500576638204,14.562289436879773,1.1705465164615145
6.235902414335452,4.128818822611258,5.3545797520737155,0.32701517933722984,15.8564394387992,1.16459231220161
4.752463663349449,4.742990381901905,4.017332316537481,0.2844809632756042,15.638025678984938,1.1829899268690756
4.722551267422199,4.531963576295336,3.940609261166426,0.28027479222253243,17.08047821799825,1.1984317536786981
4.581502965236911,4.725190684583346,3.8544436980695953,0.2808541001498324,18.082639962420057,1.188628846111164
4.559062951852696,4.74598265930273,3.832532045010043,0.2806395703666693,18.43242163384589,1.1895694278117248
5.489683465729837,5.262236554168824,4.761842193731168,0.35063562005240345,17.887207861487685,1.152848675446837
7.249868401259735,3.1503291037560532,6.083214558729145,0.28124450845532917,12.29477311797254,1.1917824583149863
8.162216429037384,3.2441763995881874,6.946563100815682,0.30719522372907876,8.066165214102591,1.1750006889131916
7.500163341634114,3.352168590941026,6.389613906195523,0.3145296203244783,11.103231798927588,1.1738054054192189
6.02500165311066,3.5926677445899196,5.0314982148358585,0.27735144640828824,13.307756617553746,1.1974567804367615
6.791045121752791,3.0328509506512487,5.617481970349593,0.2687604779550803,9.661810045275306,1.208912668985418
9.925296741348449,3.4300298077979665,8.617408634809163,0.30814954324785593,13.17257949976063,1.1517727848318813
9.897419667490453,3.316500672856067,8.534299358998943,0.3023036730011616,13.3375394426107,1.159722579575812
9.884373552092242,3.3018357880963816,8.546462225110025,0.3001215615382084,12.644906720874028,1.156545631600799
8.971102968819276,3.6814943475560837,7.834312076340449,0.3203146505104925,18.0500719308212,1.1451041114269527
8.41019588726524,3.1395640422567284,7.100844395738837,0.32503124705350067,19.097409405300667,1.1843937732690124
8.521997147315199,3.300851489796775,7.260327780185877,0.319539787567069,18.700467734835716,1.1737758136171947
8.549431068080969,3.1840440187893964,7.273802719375539,0.30499511344170693,20.24236531904497,1.1753729648602491
7.200769170996589,3.315924897892481,6.100028670831075,0.2942702348578302,12.681823951766368,1.180448414190084
8.8570854094484,3.0337807267852552,7.472967183837634,0.295614872919045,29.38674366480995,1.1852166872356011
9.04977225080613,2.9568077419870944,7.6225138915691115,0.28725186339634756,21.57836471774603,1.187242474010528
9.7055329526376,3.137348265254573,8.282960046694708,0.3165583572446909,26.16972792472281,1.1717469235542874
7.629926345826895,2.9084563766867344,6.3440980165689025,0.27278590182847834,11.530068372991758,1.20268103139324
8.178129009288915,3.3134777206116808,6.970333794563769,0.2975893231486897,12.867943594790638,1.1732765245284404
7.157720865373505,3.710372172934074,6.122894781348374,0.3024466072722128,20.07993511823206,1.1690092874333606
7.087702560389119,3.5653070607300164,6.02314705974037,0.3062591427388341,20.425306413294276,1.1767440658662314
7.101705341635034,3.95059683823782,6.1182099885152414,0.3007645611294154,19.99866971478927,1.1607488718049812
5.646502010798929,3.714327218605356,4.740703759763336,0.29935283327117795,11.617755520748906,1.191068309039587
5.9417673869200875,3.841331636586289,5.007577705146207,0.30625248393294363,13.022021009763838,1.1865552042884586
9.370069722733408,3.1958301635360207,8.024318129282957,0.29974299578097635,19.259131406768518,1.167709152574526
9.757581197914273,2.5741494832005203,8.09613442331049,0.26671153782685314,18.056882370592795,1.2052148207692952
9.23202703375191,3.3110657614554806,7.891318689226245,0.32658933174465493,20.943784658707937,1.1698966164370082
9.221688508406384,3.307018934991727,7.901594815390571,0.32660246053087827,20.859693227159948,1.1670667408109259
9.250811149582853,3.4076936236820985,7.995192145575732,0.3101361802301809,20.21655682484089,1.15704675774452
7.981822974828084,3.2663877657240135,6.775127660007262,0.3193166267784994,18.520907517915415,1.1781066535386182
3.9074151937099972,6.216593524481128,3.2893910177661945,0.31143288736091423,10.879185392759464,1.1878840711261804
7.771459949955097,3.660925895345918,6.684009195426704,0.31532004910817096,17.58897756810802,1.16269438337584
7.2897116752339945,3.720372007281963,6.263510195198424,0.31787047622369463,17.109757654082973,1.1638380792965344
8.504956364574051,3.179699984117168,7.22883334960457,0.3014693670419424,21.365454439484697,1.1765323605142022
8.534509816417014,3.2801662499667192,7.263021658166604,0.3085432357390395,16.769864235366818,1.1750632475149978
8.523790499955327,3.280054012735846,7.266661567474448,0.3085987241069647,16.776870681189465,1.172999515775963
8.492690222973865,3.106744221115746,7.187306343270514,0.31510636065721265,16.201230814433266,1.1816235203228236
9.00172593101972,3.498184469213024,7.775582809830507,0.31706913666653863,22.109867277119523,1.157691474861412
8.457431984673438,3.088220636602347,7.146765748215605,0.2754766443977987,13.108638601001946,1.1833929196273263
9.168415390221265,3.3811630650688826,7.885214658812529,0.30103607805662447,15.628839438467633,1.1627350410777502
9.167839237995729,3.369934236291759,7.871646589419223,0.30038546581768744,15.75482722131822,1.1646660115964556
9.495264752711261,3.051500360267099,8.048309205827142,0.32817170927659367,20.05672372144277,1.1797837918349974
9.503876571552446,3.055771615317227,8.040966986172199,0.3280561412802178,20.107454762194116,1.1819320472147152
9.490556578852653,3.0499547557710516,8.054544850827925,0.3279548158211372,20.18953503824068,1.1782858938177145
7.920073067949469,3.1108089753341153,6.657196805217704,0.3165092996252298,6.916486430479285,1.1897009056036862
9.434622740601093,2.7300067724892276,7.874192797476941,0.2881033588556916,19.718789161638465,1.1981701468656123
8.415045802477485,3.3441219724776694,7.20655143207074,0.29941687096645064,16.505939207004822,1.1676938521563418
8.476880996993787,3.13873379213843,7.19638289224953,0.2856144660269433,16.383933812927133,1.177936349957608
9.05188897680961,2.9698487136588767,7.639580865945189,0.2872765308518685,10.733624030034118,1.1848672244782483
8.861498796633818,2.7368156897947578,7.343149986277133,0.28761530600134827,27.08685347543386,1.2067707745578087
8.794177381345856,2.876981926638659,7.360872859740407,0.2840388602649066,26.621336076777812,1.1947193694167402
9.204095532531841,3.4593837402200407,7.947848444834372,0.32506634505176846,27.222463301426746,1.1580612786488091
9.013488701305718,3.3228020856075853,7.72837269090546,0.3303324071837476,25.096686335753937,1.1662854603159276
9.087242155860421,3.298961636422625,7.780714332317669,0.3312036893108235,25.544286453947276,1.1679187498397172
9.253116486034157,2.4852272191198006,7.591100786177666,0.2703272506621464,8.35957828799631,1.218942647011457
9.139501978435126,2.6291143647355395,7.575387774483646,0.27550068581982917,8.01403008456079,1.2064731536542488
9.339095535983164,3.1597095009818004,7.941992130474481,0.3046422978009476,21.053137823588074,1.1759134714006845
9.87542366793877,3.2590903425333053,8.477272419516018,0.3169155179560131,19.08749382616092,1.1649293757746877
9.823750672195924,2.9232002569988085,8.33795532499258,0.30217469814396014,15.127445173147917,1.1781966068767185
9.696768461220902,2.439826536578498,7.958306973516367,0.27022869723513326,14.059451575440832,1.2184461460822988
9.31393213469461,2.986554317166731,7.913808333960496,0.2864649519428827,16.76923591459948,1.176921621253546
9.21489550999832,2.9896466522636733,7.793955143575287,0.28565795308350334,17.021100136205874,1.1823131311699095
9.059749635102609,2.8653455119851876,7.612274420203182,0.2883219660167251,16.876362853151125,1.1901501620931831
8.081936296149843,3.0081196707253817,6.780832506339008,0.2913812484970237,7.407944026546868,1.1918796532128626
7.8581844701218655,3.162492943220974,6.601692067103678,0.29016103651888625,7.903284661574208,1.1903288414919118
7.8488694072140675,3.160018879514506,6.603127099769888,0.2900843642217081,7.904352301510537,1.1886594470501093
7.25051901996964,2.5491194841263285,5.855354134420532,0.2742801644173154,10.921133350484364,1.2382716490788612
9.742017786589395,3.009789975703211,8.2710619492094,0.3274926086266996,18.58782116035778,1.177843648906607
9.657077718722006,3.0026234764207915,8.20955522324498,0.3155327309126008,8.470108937552002,1.1763216710423523
6.643921418888968,3.7597555399499054,5.653091605092434,0.2977659933070534,30.71015652595471,1.1752722020113688
6.4575294058217,3.462460296361723,5.404020766984909,0.286243952057951,41.61537095502976,1.1949490359609738
6.113051693803689,3.4781926393737272,5.107783459778706,0.2865484231210761,46.00374036966346,1.1968110515923351
7.093318263227573,3.449702384627262,6.008046358396196,0.29685291175746353,41.9345182010571,1.1806364065940869
9.956165119416038,2.790810900608137,8.389695732878243,0.2975453660581351,6.436513821244469,1.1867134919326077
7.641000801725609,3.0392615981600546,6.346191041093396,0.28503709781243536,11.887428223622896,1.2040294331273593
7.976619609396871,3.067895978247483,6.689391027128718,0.29281664517734746,11.928464314791634,1.1924283656087407
7.992404943555617,3.0820479448746148,6.744844378338077,0.29173740085009986,11.921697219733739,1.1849650629782118
7.892448498423276,3.6950168113712683,6.835919752420049,0.30206388250628236,11.034991252745913,1.1545554635320574
6.986853284213808,3.5428051807425542,5.974169704383466,0.31334444625721924,15.970034626023828,1.1695103470340489
5.846518258636236,3.76903215403802,4.948165173885786,0.29360065478902503,14.199227320373694,1.181552768183964
6.856726911691772,4.103578124964278,5.908638424667529,0.3019478825320329,14.6677457551556,1.160458030917265
7.492752661028243,3.8208265396797993,6.475085063629637,0.31392594518063366,12.945697613042345,1.1571666761746213
9.09547157911309,3.067320148297735,7.726016770233745,0.3195024808090453,8.592100149336229,1.1772523733258624
8.895474497665147,3.3720281657644686,7.677721776671341,0.31164822813099563,9.173423894863625,1.1586086024494835
9.924795605768162,2.674418099768769,8.268633290269529,0.3045337032771335,11.1217348993567,1.2002945659045727
9.942404877869421,3.4762497138834734,8.62819647999896,0.310108201941082,17.095039609275368,1.1523155390488533
9.9381772321205,2.790318438254919,8.347026279691745,0.30386031028326677,16.90332708150831,1.1906248883269979
9.957616330704804,2.7898904932564768,8.371240324350927,0.2675298667758126,14.163239521291688,1.189503101677693
7.659652722321791,4.541258630508294,6.771842266448877,0.36180533565957257,9.534373500173672,1.1311032391099207
6.980905442697462,5.186111441616235,6.198412168243309,0.34787916753886317,10.43303010406804,1.1262409231937085
6.084350549353774,4.598374982370079,5.278099184963838,0.3646691062744095,8.057927347110741,1.1527541139595805
8.229444576156606,2.7484484235612054,6.823982987437566,0.28686815850962916,13.245537905725346,1.205959128460078
9.359579827567384,3.198944767593507,8.016097407385448,0.3197829343951337,16.00553074822776,1.1675980657301082
5.292481775640604,4.675645310318592,4.511003210563329,0.3271318922410808,12.254479904551351,1.1732383083317923
6.422103295606529,4.422717682920452,5.594049105381631,0.31873028893722716,10.845617910101588,1.1480241189567477
6.861495354592002,4.4957809701573215,5.98872598120657,0.32556712773128643,8.175112524480081,1.1457353995030495
9.145833550132046,3.4987273121773397,7.914158391004066,0.3360546021539384,8.062429637997791,1.1556293288908661
9.78721911906213,3.527646668204928,8.5227464723681,0.329143244557184,9.325629538592125,1.148364456316238
9.829934967254793,3.273182771026944,8.466690330427909,0.33740257317433664,9.188253057940072,1.1610126960623095
6.711147784418366,3.0935036051415197,5.542761523908025,0.26960317932089506,19.828358462099143,1.2107949720496993
6.476211293469867,3.3215920832614474,5.4057601079725925,0.27850945609596633,33.17455019433912,1.1980204752183765
7.751212229463172,2.7637102220834064,6.378032097152178,0.2769897266358631,16.501791458303664,1.2152984041776969
8.381119325155687,3.0275774845461036,7.059953139588704,0.28014159214489487,13.50619171609565,1.1871352627198812
4.4169786372430515,6.171752285410743,3.798053760039605,0.33561179471624986,15.77516382663285,1.16295842984513
4.568994761690297,6.218531098863977,3.921455587616363,0.33575635593405573,15.908519022617014,1.165127249207873
4.552183218403505,6.215999290326303,3.9222059097056325,0.3358316192616174,15.905917614339945,1.1606181121544314
4.552183218403505,6.215999290326303,3.9222059097056325,0.3358316192616174,15.905917614339945,1.1606181121544314
4.554366715186012,6.216874190280573,3.921309788078104,0.3357050946989894,15.895937612831872,1.1614401721161078
4.551761591721954,6.218868767243945,3.921356144283538,0.33570407229388993,15.913572198327403,1.1607620997030343
4.612012567922723,6.212165598005197,3.998864203515756,0.3352305038051103,15.808888665506753,1.1533306291991345
5.453279844886609,6.10463038435857,4.796604562003928,0.3276633727850615,15.195047840178528,1.1369041942887064
3.867149569540571,5.873850102236284,3.225477468205674,0.31807487174931365,13.278798703852324,1.1989386401424338
5.467521717324219,5.9789100124228325,4.790708321226623,0.32762236119390226,17.267108132727444,1.1412762687093219
5.350090454968181,6.034724206219193,4.695207161917031,0.33576685436069004,15.029273814819465,1.139479105067595
3.9326906454832606,6.006111523616664,3.3119080172416338,0.3071280824906841,13.30310223788554,1.187439574109505
5.047724707845132,6.367552458124019,4.417999775739282,0.331694118964407,12.13689102670574,1.1425362073497336
4.9459197337437715,6.376632865916,4.328648943180925,0.33602774215314113,11.841960307425442,1.142601259345657
4.9625809706503965,6.350346288291021,4.33214040898405,0.3361344869224239,11.86936657840523,1.1455263454432203
4.04798984513015,5.989211071480963,3.4291863386424897,0.31896806688177093,13.393524628780932,1.180451992215922
4.672505745497406,5.852554451112703,4.015870340245068,0.32349774110980567,13.351306143486338,1.1635101110391595
4.473990807669682,6.520723679179318,3.8642972397083546,0.3279971183460524,12.853907652665162,1.1577760534816783
6.444890261600436,3.8494649441003155,5.494137128875307,0.3148669188555769,13.071716531581734,1.1730486717792856
5.538329734258936,3.588340310231394,4.609780755196228,0.2877893343255868,9.668546393637035,1.201430182556086
6.6688736255477306,4.053927289365805,5.754681375596228,0.2864445515847076,10.381608394811764,1.158860619777891
5.649909523523806,4.053932716077134,4.787162570818554,0.2849454542791113,9.836612219631608,1.180220942978699
8.971094453400896,3.348320424407503,7.694763389995661,0.3285968118555436,16.59537463732663,1.165870085760487
9.415817798206412,3.3567737222746308,8.10540796047677,0.3170855082959709,20.191265439911273,1.161671052724231
8.496385290482083,2.781830062380918,7.066994674066518,0.2616119683750179,11.578651063401455,1.2022628687780033
9.306582920802935,2.8643716967093806,7.801333181228672,0.2976762649248234,11.4300499804542,1.1929477570828726
9.180250441501924,3.0908855067011256,7.774272478048991,0.31510385735958046,12.078862628198674,1.1808501010766956
9.098686786436561,3.130926932761565,7.718446070758179,0.33304720091282164,11.31887622112301,1.1788236521995679
9.222685194505988,4.528491021342165,8.274806999831263,0.3766416022360254,9.213348115479054,1.1145498855373974
8.90603872901173,4.579295257142933,7.994048139578633,0.397123425469534,7.923645974694943,1.1140836999614525
9.222377741518336,4.118792210357086,8.132491358599822,0.3972928818324948,8.808807967511775,1.1340162976952934
5.915240229018743,4.4558096640584,5.0772683978193545,0.357242195681195,6.620711186216966,1.1650438317500196
7.737902682619236,4.230052322548693,6.772372488203679,0.32006346392398916,10.679406385710086,1.1425689735904732
8.523110342788192,4.032470562083011,7.469434668479109,0.3314721798832594,11.827024668847672,1.141064982970609
8.061835927823314,3.972911440883316,7.047596494107629,0.3245432104407462,12.419943155507621,1.1439128126253642
7.9285047752238,3.0925001977408795,6.658222987632685,0.2676321497899024,11.045397953954422,1.1907839058485423
7.778657405911365,4.32519117933469,6.8540605233853835,0.33977131403291677,9.90040418724293,1.1348976828219342
6.098451424221333,4.16395633996881,5.231655039999892,0.33537499931979015,12.809901283760952,1.1656830157176148
6.532815004748922,4.216859115131814,5.652332004637497,0.3301798561333403,12.561744000273322,1.155773404568066
6.950326537536314,4.2006912421343126,6.004674301484801,0.33249166335345026,20.220995828231718,1.1574860164884675
5.846163792243802,3.6303031833198744,4.875619095269876,0.27949304561196253,17.59398803407064,1.1990608121777824
5.816373800646728,3.480495969211268,4.843218124562239,0.28838445453718536,16.96153010711015,1.2009316225402193
5.24903866903811,5.527097044715061,4.563675289920902,0.3673154996695329,12.900970759520026,1.1501779455323795
5.21710242819022,5.478003557140678,4.524809854512607,0.31686011823288857,16.37572186223209,1.1529992631595751
5.137145302250058,5.397636263195889,4.425311414315079,0.31425400018712607,16.89779519833,1.1608550949956484
4.2515252484946044,5.277171205498327,3.580877314862107,0.2746494069129107,13.302161376633292,1.1872859287440634
3.9796916351713376,5.3297562114212225,3.330585378998786,0.2800075145701184,12.832606679726997,1.1948925435947482
4.530027076047537,5.18388395514513,3.8404588874553167,0.2872668623415059,13.060540094061558,1.179553592109699
8.328939322324212,4.0477864478850245,7.296966680730242,0.3518612633288746,15.75794015681516,1.141424880604045
8.990310918308374,4.194541154431868,7.952071494327826,0.3428119145470771,11.660305925450286,1.1305621339950376
8.404992736110124,3.780242132380162,7.326115573682696,0.35515074969777377,8.32168796360807,1.1472645567185746
8.931724582641406,3.656192348195596,7.775420571433261,0.35141991490026836,6.977620567650753,1.1487127288595016
4.540743404463637,4.9958987089998015,3.8356836476771097,0.330121142923016,7.036852877494829,1.1838159299747024
5.774882137034704,5.486151470978478,5.07888385589996,0.2932848680777054,8.209109057717413,1.1370376446640393
5.374931208904335,5.405055307784012,4.680380648122196,0.2972440231245041,9.115589321597296,1.1483961696706864
5.875305327997025,4.7788395019000856,5.092926390071193,0.3176581463305603,21.53791803637826,1.153620704090894
8.840071159094046,3.1041387346317695,7.511587532084409,0.3028533596328661,10.149988670670867,1.1768579040496108
8.109613242873397,3.3437824283082564,6.943942431136298,0.29954190734567476,12.47298958233737,1.167868732106748
8.36745847964594,2.960542427982028,7.0504610224181015,0.2973629212743149,10.346861420959769,1.186795934767986
8.437943948401688,3.028556159448216,7.096633642214937,0.30012270289765774,10.931660761166539,1.1890065591392307
8.079817490623665,3.6954851912895355,7.040795507216585,0.31496055570807807,6.779627237909914,1.1475716745845148
9.003258266052873,3.420223729778949,7.786402605965944,0.35361383057742996,12.18324583039842,1.156279571153253
8.990395769067836,3.878901141278041,7.879132473236525,0.3534453332713065,14.822046896305135,1.1410387881668445
9.273695989311008,3.165555447237515,7.940723706885398,0.2997165314735942,8.073461323731703,1.167865339688093
9.470469731272805,2.6863802204977887,7.866086946711401,0.3157851889089371,10.734260300877395,1.203961994754222
9.269196164563828,2.84633406537159,7.78969462640473,0.2939860110984576,11.559064773446224,1.1899306210469447
7.910246916008302,3.2388413122519144,6.697319004631515,0.2900211399666238,15.657743353767858,1.1811064861234757
8.651469387096043,3.1494806184152697,7.356180893398306,0.2995613785765916,16.73810737366611,1.176081653301943
7.584679910049618,3.3443509893273307,6.420186054414998,0.30146258827598565,15.188762782573304,1.1813800792944043
7.183032891632786,3.6023785559400796,6.129972290896807,0.30799800132154276,15.18349705970343,1.1717888027487182
6.724631836780574,3.460663309406072,5.694454054517325,0.3017211224405457,10.50062685732602,1.1809089637743277
6.145994716167624,3.810694695274441,5.216563422512611,0.2859384017357802,12.839356228148594,1.178169269378372
7.454677997311797,3.8837735715199724,6.435245963039365,0.3333095686171855,12.40385318292227,1.1584138415419563
8.49542731956397,3.764977508396149,7.3999865001027745,0.32936944970561993,17.077721408475917,1.1480328132282378
9.222606575204827,2.588326863799855,7.633685393104751,0.2744647166466766,15.984173352058104,1.2081460133967918
9.197535661176715,2.640863980421064,7.638978580021509,0.27210671840450557,13.308868545292945,1.2040268950657036
9.179447473703446,2.6356397182478584,7.648053432156309,0.2719280893675921,13.319697831282285,1.200233177648626
9.203235754895456,2.63987972919346,7.631683902068341,0.27195409031919854,13.250336644207039,1.205924652146716
9.061765866788079,2.971314474768806,7.6467381413363,0.28711346713936203,15.613953971122921,1.1850498473071156
5.492623423632235,4.57507938394519,4.708411479757031,0.3094025164110401,14.758465301163277,1.166555524564236
5.084650807071284,4.4494907180045065,4.302799246665851,0.30688483734183475,20.032232793790985,1.1817076548507983
5.636811340195264,4.512746260708496,4.829602236318835,0.29643708992870477,17.84247373422543,1.1671378023237977
8.86695721243778,3.0751645236449994,7.507977212354072,0.3196662525113981,10.205059570821408,1.181004811502033
9.400584042510076,2.5634471830565286,7.769890763265758,0.3107054707245606,10.068055203493333,1.2098733854733013
9.420584453994643,2.557327313242414,7.757906840753834,0.31121501373523647,9.995762796198083,1.214320389168175
9.59125239521271,2.907942759324752,8.095061418520979,0.31491711280718343,9.807117872049481,1.1848276250589702
9.134774981548796,2.77552083291219,7.5885195595848955,0.31160013877284654,11.411700401728833,1.2037624611523678
9.17136001015499,2.8942990759352574,7.760287976726192,0.3136775648313938,9.893531471920333,1.1818324316907736
9.869459304418337,3.28753354847029,8.498499782716504,0.2955195216426233,7.556578656628354,1.1613178274699694
9.742389068058273,3.3177001107270296,8.381732761552769,0.3018250465898475,19.68172755880637,1.1623359208905908
9.73229064338866,3.2741143093733283,8.355919639819096,0.3023638659424409,19.337268291358036,1.1647180756754338
9.640625001570509,3.320270145789263,8.322123778058337,0.31562296885947977,20.280964349653257,1.1584332627914598
9.975172949471604,2.836348872390565,8.374007907590759,0.3081926663025144,7.878834540414875,1.1912065356935528
9.616342052631856,2.75047801040433,8.120689055324046,0.2676859721599425,7.354031620990229,1.1841780897062222
9.594957365041447,2.7331436036872416,8.087948241723103,0.269247017127526,7.498266006164737,1.1863277407667092
9.509968230907484,2.6904825123003397,7.975740099631793,0.28043199386546414,8.040239683780026,1.192361851327944
9.404792593743808,2.692301119531107,7.798840281235387,0.28333970723374957,7.3845352409776845,1.2059219389801412
9.918807005968592,2.702745302509509,8.26197761942011,0.29350095009585986,11.219215710804988,1.200536658760009
9.662919546743211,3.0794791902178082,8.228148864857125,0.3164993181002718,18.114732342252374,1.1743734472299194
4.309913107277625,5.022704712252302,3.6299234126738145,0.27556788912422886,9.50237703247069,1.1873289370871127
3.997993074662428,4.713347979028079,3.2988802795902417,0.2814693498180299,9.055198498206835,1.2119242700007968
4.050400396730744,4.699189673229722,3.337872371116926,0.28228629483836115,9.07702469883877,1.2134677262616216
4.73989257256206,5.14051736839017,4.032777249696481,0.2923754754301824,11.143157286460745,1.1753420233956138
4.793569880127929,6.4107499518471025,4.20650889980658,0.40144437852477044,7.078631314975903,1.139560142223482
5.267889595664682,6.735520839053534,4.653394276889245,0.3790045875297999,9.093109477040516,1.132053138464386
5.12351595411748,6.3526919450350166,4.48867530429139,0.40310816811790445,10.219740604637337,1.1414316266581261
3.496138864941167,6.670008475975538,2.906954709973749,0.2878559098564477,12.009425992616247,1.2026808855830913
3.815868296016455,6.401339948698402,3.2190897232688123,0.2803896270663417,11.268188135288014,1.1853873684954783
3.793977570087125,6.378115635140991,3.1962495935349593,0.28023141381323247,11.465954790852933,1.187009167795027
4.062713833699921,6.306197365699817,3.4500191956720867,0.28431252476111196,11.49760123766247,1.177591660590305
3.536625425848077,6.357933565606327,2.931340980411216,0.27645321769337466,10.397360862618218,1.2064872184715782
4.110238674344789,5.707034895523935,3.4653033822952306,0.29221791725423,13.232000193672523,1.1861122161322533
4.772809847200049,5.347637762717327,4.088284100266028,0.28615025773900826,14.729046698318133,1.1674359536044665
4.193086935351601,5.23029627526684,3.519514602268134,0.288326188924861,14.852932242945784,1.1913821674867853
4.741482711005081,5.317016315405517,4.065953630069074,0.2958518111633766,14.887776274933923,1.16614283939203
4.91422171486131,5.409794232173185,4.2356875493954185,0.32748769775036624,14.906081462765902,1.1601945746830977
5.024201286052254,5.3137441822484766,4.320005768140586,0.3297818067464619,14.672806992416712,1.1630080040876352
5.154159715801797,5.411491821117668,4.444820341819876,0.3263907178089372,14.204354078937707,1.1595878616978006
8.938427082290996,3.7368853978847003,7.777753812479341,0.34206549715705026,10.734628226813538,1.1492298802193204
8.004915780905737,2.910392732687585,6.663239702757133,0.27506790741625975,18.16603033267522,1.201354917127391
8.288674017243492,2.9988287290274083,6.9632554918127685,0.2793742675084047,18.56033720416709,1.1903446637839326
