beta0,beta1,q,t_int,phi
0.8021818921815831,0.0757278546417562,0.16739678356468432,23.08126924341905,16.355934425617747
0.8056830221483537,0.09394951109978014,0.5612689150136263,27.13216933330367,9.062740764335619
0.7803851009479144,0.08285751759870975,0.3382618019104633,26.986197669613205,11.75645230905369
0.7724624624792354,0.08532578102186139,0.3835059707862299,27.456794074872917,13.884691606753481
0.7803164925512682,0.08284014972108167,0.39230886435913753,27.335139822827056,14.148614719086977
0.8038229986230828,0.09237662768280298,0.24913897350057704,24.83232594372343,10.850431712485664
0.7934479230454301,0.08094146701186318,0.523820130094853,27.859916038538284,9.070352235140607
0.779607199190313,0.08644535122051378,0.6368466836602624,28.879862335796776,7.889081256682071
0.8203874202603066,0.09465120041617235,0.8043930134307743,27.692051058816503,11.108087760664285
0.8014857727333603,0.08555657981874257,0.7344559611896209,28.202279009925803,11.21570730602323
0.7812344096999918,0.09276661159783318,0.4679634026411502,27.406318163980085,10.753225877079451
0.7935184722858636,0.08272144405005924,0.3865318695083359,27.07480923159977,17.080660999504836
0.793940017452103,0.08328849099297164,0.3842681536787996,26.85798070242117,17.153216218975956
0.7922902567695078,0.09261859075346461,0.44629182432733494,27.059541198028388,7.672698918481065
0.7990687396344334,0.08108543975680989,0.27535396434437753,25.67623942594664,16.96973459888428
0.8155814460483931,0.08358932124166851,0.202937877137014,23.478373722307193,15.419375198824449
0.8178344149337943,0.08104947505276322,0.2063104675552584,23.610336966069372,15.070504254095214
0.819957495329605,0.07400062119427925,0.16410771179311948,22.40323020912436,14.988249632475673
0.8058766820982021,0.07061992639987207,0.16783120122642564,23.173924672069177,11.074598058722984
0.8095521044209059,0.06784950262706618,0.17979943943593724,23.795223005305534,10.638256911581896
0.8083779494427874,0.09163381473430418,0.23653367940354678,24.136527426075176,12.699371873777519
0.8090356993670001,0.09000731115832866,0.252076651225867,24.633078914984726,12.57512179135427
0.7989561157698704,0.07340937826700855,0.18601446950074355,23.798313116559612,15.614491809145907
0.8104836038459503,0.07058759984731948,0.1706970600741199,23.10234965403243,15.703507369043846
0.8183159141177094,0.05395944274531207,0.12131441277900575,20.94262745388656,12.246215285609722
0.8317565942056904,0.05357529303484089,0.13651235956709332,21.785733682730985,11.071660989156236
0.8312841187896836,0.05356999205358036,0.1376391302810054,21.70713875185893,11.18314672624735
0.818596423127666,0.07351284437966363,0.19159696267659893,23.579856971710004,10.85710287959828
0.7977225294478937,0.08073203389958682,0.2536966755305119,25.35830434926614,9.856366161189376
0.8163004867265184,0.0811379585730725,0.24267522928883792,24.537692556100186,10.896560234951822
0.8201607384702162,0.07909646610781804,0.24506884507350732,24.667809434520926,11.032980281291051
0.8102967040921046,0.08733320997047782,0.18378312001284638,22.928349445470246,9.170261400965282
0.8134488441892059,0.08319703915097812,0.18736172095341236,22.819093419554598,10.592342408481338
0.8166628612235691,0.08175040970243487,0.20897699758857793,23.703027681324688,10.256134957375806
0.8254377271703633,0.06354446754783044,0.1442401420208884,21.868688541020408,14.763201740726814
0.8059591970051718,0.08506624936029993,0.22921026518644538,24.38315393751037,11.308128006319873
0.8037191924883254,0.08175116299794227,0.20469195042070767,24.077278311666298,10.492456204710841
0.8060513377410684,0.08335383432357127,0.3252581036260141,26.123926692876925,11.50738147282924
0.7980616669082773,0.08088424744200852,0.20839310792863064,24.173817209788396,15.508863706776449
0.8057847115520238,0.07719024656027687,0.1955214838288161,23.90645452483064,15.94906594361504
0.8161862626956512,0.06481196105258549,0.1449188497825603,22.202437716168827,11.015186614095779
0.8175953151867786,0.07201528495765111,0.18888304764412892,23.443485258052597,19.957322624170857
0.8173728675165136,0.07251364434511902,0.18083404502400324,23.248456736466476,18.85260346695888
0.8089441573040242,0.08586773065436223,0.21360654865526318,24.07761468213356,13.46061589126862
0.8052906102948547,0.07375827844240623,0.20274879958104217,24.24588609466816,16.943097071711712
