draw,q,seed,averted_total,rel_reduction,factual_total,counter_total,S0_0-4,rho_0-4,averted_0-4,S0_5-9,rho_5-9,averted_5-9,S0_10-19,rho_10-19,averted_10-19,S0_20-29,rho_20-29,averted_20-29,S0_30-49,rho_30-49,averted_30-49,S0_50+,rho_50+,averted_50+
126,0.3085057459232797,41.505020410873136,7940.308312329805,51.52979705245119,7468.850594792452,15409.158907122257,0.3902968967900151,0.04046221455230416,4003.576857535037,0.23996351125123783,0.01567303297186499,595.0730510209528,0.44699134010387637,0.003836514522111909,531.4547788675978,0.46086751031818046,0.005247598705956635,916.5714471688209,0.2919298403975014,0.008365081278607859,1734.554234540613,0.030516993434658708,0.018151827945806987,159.077943196783
127,0.296649234207105,46.41451747782939,6294.371062050709,46.31027247765571,7297.367283016654,13591.738345067364,0.4733067738798189,0.02525469532275702,2737.02629134484,0.3116067872258831,0.011890664391556323,523.066779512165,0.47041505566389785,0.0033339492660211466,451.3495313039402,0.4146034371211838,0.006085715405709097,926.7937122608993,0.2945111146003561,0.007879465218813365,1556.1133810287558,0.01714824407858016,0.021888761944021357,100.02136660010915
128,0.31098188461180226,37.8232582797732,7866.983125835318,52.12983275833918,7224.151277577552,15091.134403412874,0.3841973895610324,0.04060819889026014,3952.4105607785286,0.2400273602217289,0.015070798230731054,571.3750866862827,0.450412884470448,0.0036986110514414497,512.670127792025,0.46147083760267466,0.005020561229531949,877.0611484280076,0.2713482912209789,0.008932580955628894,1757.0228507663799,0.03284802806898892,0.020922846005550107,196.4433513840944
129,0.32110171482532635,44.82673018978573,9074.203343172005,54.82472033052403,7477.095575392442,16551.298918564444,0.36677204130446,0.05048004879777688,5101.136925792001,0.3062091708108226,0.011105448573578236,539.5035145007457,0.4051327333264861,0.00424935741556629,594.1276687024806,0.3890854391983923,0.006792129589970022,1104.4522339616572,0.3429616454165311,0.0064577461513367785,1587.9606710545472,0.02882336177582486,0.016264177296107626,147.02232916057255
130,0.3140804757065715,37.23554817658084,6958.474228739415,49.04670358775037,7228.971042255972,14187.445270995388,0.4449599315158231,0.028136503146959244,2938.360852166196,0.273525022716271,0.013657431713342707,565.9733938505609,0.4554387181510875,0.003550258212416295,485.69230854610265,0.3752971644519882,0.007079803467266634,1030.1907760474562,0.27344727147101555,0.009364726473744707,1791.3821458063644,0.01382889586637367,0.03819301233511996,146.87475232273405
131,0.31608270349717343,69.89590062461556,7595.52100388361,50.80923280053812,7353.5750269526725,14949.096030836281,0.43592060409595706,0.03203400160341968,3308.4984812230255,0.23127368360018902,0.01933168969536118,738.3460115626735,0.4079746398710405,0.004377918091645625,607.715527488979,0.40445176861240456,0.006594908175040489,1052.8274212698784,0.30612038085763543,0.0082911759503114,1760.2046485528892,0.01902184537330772,0.022606850903428545,127.92891378616461
132,0.32044235860750453,46.3923465382935,9975.097302494854,57.094643389770994,7496.064106461385,17471.16140895624,0.37001572516763703,0.056127992641034456,5339.186147394683,0.2663487030678258,0.013912729155893503,608.3598330564635,0.4154781756486021,0.004134114566380044,591.2361156124808,0.4400749576934243,0.0060864207571394305,1071.6810779495572,0.26327054335075006,0.011207542059302042,2209.8345228774547,0.023527622094936855,0.021664304804321653,154.79960560421546
133,0.312822485606828,40.86431053655686,7268.2887017116445,49.6051852311658,7383.9874017654265,14652.276103477072,0.4154726835910211,0.03263761364230517,3480.8371015133207,0.2593520387322887,0.013888737736893014,565.6953113987123,0.4351423439652297,0.003686438830309584,504.4855163367339,0.4736638637354129,0.004999061625199736,901.3666425195113,0.29449049332414523,0.0078056876438387,1662.0640291593961,0.026595659671660055,0.019737100882937314,153.8401007839695
134,0.315467210082325,67.71569734590395,9139.357848190104,55.35560363575976,7370.908950320735,16510.266798510842,0.37738760224494317,0.051288195433419594,4855.527493224861,0.29435013930151316,0.01327089354881049,622.5904347634997,0.40249639108651536,0.004381436334538046,616.7219288182337,0.4134915961536133,0.006684917384020761,1097.4647576041186,0.2892148053901548,0.00864915102629208,1781.6396255258696,0.03292879305783241,0.016711197790874367,165.41360825352132
135,0.31005270997403145,41.08335382945896,9694.470785240268,56.39651223024417,7495.370220639069,17189.841005879338,0.3432945595748563,0.06007683845892023,5521.396660774027,0.30725575896270657,0.011404361608837087,540.0931518707667,0.43540692971573186,0.0039327933641802775,559.6327661820194,0.42859525436885176,0.006815484271068724,1154.1456257473014,0.29525171603217615,0.008224435079968785,1751.7318718560505,0.032623113716856875,0.017367063037974067,167.47070881010194
136,0.3104239876372574,41.702094177677466,6610.278767158869,47.92429599741395,7182.88945698274,13793.16822414161,0.4538189163973473,0.02633257773239849,2956.23391265438,0.2465046113461669,0.013832767497587812,539.6953380085715,0.43942328270542896,0.003726707225179647,509.7414111301654,0.48024670746514886,0.004769419951190509,864.0175005247131,0.2944249738503645,0.0077032318558039785,1630.8136255613774,0.016240727296248283,0.023280720184159893,109.7769792796614
137,0.32321740012201955,44.092001375628556,8618.872807744012,52.86254605544604,7685.436104475084,16304.308912219094,0.43821125158332136,0.03407861818691486,3583.9054554176014,0.28258122530346097,0.013365981839829379,609.4977600465178,0.42153628175888574,0.003989571931618298,567.2260067256749,0.37152569901217025,0.009762401739529332,1479.9273874456803,0.25831927109495656,0.011606057635131138,2214.1758055735418,0.02606087252445734,0.02103903200591494,164.1403925349961
138,0.30350763588322566,37.65832296806044,7636.553159943122,51.47846301690478,7197.90908387987,14834.462243822993,0.394780357937789,0.039385285710344387,3738.260679792197,0.24239616690019286,0.014765630239363604,548.017600683601,0.4710173576795693,0.003564520674144687,495.1103913267307,0.4258547806045449,0.005971488405549878,949.9608531225304,0.27534335151127903,0.009202112821507288,1759.3772955294075,0.028579823194953412,0.01870251005430401,145.82633948865535
139,0.3221998242421189,43.97987932981405,6531.263165610378,46.654334753141164,7468.0001400798565,13999.263305690236,0.48571815734909096,0.022984947119486118,2836.0767805009946,0.3076170363674395,0.010210338521757407,481.7505554862185,0.40766159745805497,0.004181170961921537,562.8619862942907,0.43123132968799865,0.005623648715676404,968.3349904123774,0.31021473800383187,0.00675697615822761,1534.6201347047565,0.034369362735311215,0.01399506270084355,147.6187182117401
140,0.3006252633692236,39.653707166107885,7500.234659838766,50.967532139885,7215.476195561678,14715.71085540044,0.39739957300016987,0.03895696027291828,3807.723528408369,0.241255919717653,0.014831257800191122,553.6196386410545,0.4679734413575546,0.003424022481375349,476.4144464817818,0.4031644636172714,0.00625964359377041,966.521556914029,0.3307528001297092,0.007137453233520344,1576.1511321330336,0.020671400329761596,0.020834753821069276,119.80435726049723
141,0.30681993405460684,42.64557090422408,6460.640781189837,47.17709597155089,7233.8027790619035,13694.443560251746,0.4525041792416175,0.026035329005514397,2843.0898100821532,0.27497804783972835,0.013161752588813677,543.3618564807032,0.45135119518257494,0.003654697485046727,494.9674013303827,0.45954434014449935,0.005160209240513474,880.6459564741567,0.2847472871212233,0.007942906061069942,1595.1824692507548,0.015707271567204365,0.023525817193107118,103.39328757168714
142,0.3125821354481155,39.3825008649885,9638.39686774497,56.173188803539446,7519.961190677486,17158.358058422455,0.3477494796522995,0.06021304240050909,5655.8637294276905,0.3054276563142797,0.011427674961197176,537.6101750934121,0.43430894973512757,0.00390403235683438,550.4752905734724,0.3702518240461122,0.0071545709834450934,1086.3312444300052,0.3393074275529999,0.00697045293839439,1645.9704071753615,0.0275711786357302,0.019715744539203744,162.14602104502808
143,0.31829833931969254,42.2965335851358,8008.689062526497,51.987389317912495,7396.371987090529,15405.061049617021,0.40996244346157207,0.03837575101997823,3875.3448356897356,0.23972045088972174,0.015373261954033242,592.7611663148356,0.4345279816371628,0.003847749090708427,532.2862182374882,0.4312000089182448,0.006267757664534892,1048.9017370844008,0.27211708101368387,0.009133031310179986,1796.3391491206762,0.015417372656281944,0.03637086082897738,163.0559560793594
144,0.31823363385569425,46.46718099972814,7028.108399224507,48.22103666869035,7546.668264147842,14574.776663372353,0.47505486063873636,0.025082322018460848,2938.6044757492805,0.2867318030858349,0.012697220784245546,569.4674377760156,0.4175183511395496,0.004213803432826792,576.0138485240502,0.48023420607360345,0.0049186641693583335,907.2757812375842,0.25602239329947535,0.009547595809570956,1863.692089574461,0.03201015701722986,0.01807309168404186,173.05476636311593
145,0.3216042222965262,42.9603753534405,10781.67238668137,58.66073664181399,7598.036092799401,18379.70847948077,0.345234419439549,0.06566784948039425,6004.680950420408,0.306224804399996,0.012118646120872791,596.5082358797042,0.41440052585483933,0.004362441972162537,629.2818818971589,0.40547951019662964,0.006815726459626817,1132.6749149573313,0.26955521464059157,0.011026290184478663,2227.3703999945415,0.0338862730513623,0.018388116607077502,191.15600353222524
146,0.3160875471612399,39.168132064789006,7987.803956435337,53.042938898541216,7071.323841355328,15059.127797790663,0.37891273406372156,0.0441720866540754,4051.517121307008,0.22396474447938772,0.0156679961290298,553.9124885843569,0.45223835237343074,0.0037469966333681863,514.0343623353384,0.3884049054227484,0.006906952019216414,1030.7093924974806,0.27508375792938555,0.008881063694247314,1694.1133186026834,0.02540518094803152,0.020289154454071156,143.51727310846925
147,0.31779276051538363,47.38950594023466,7688.183159470073,51.28125575412163,7304.006572256908,14992.18973172698,0.4053924154118416,0.03635930380126251,3723.1842483376895,0.30257840291709004,0.01179059481210374,548.787420904002,0.4229840155193865,0.004009006809090329,552.9694006637424,0.3556347535868034,0.007533888652461594,1093.2302250100638,0.32356917825844084,0.0072989915203831406,1637.0482934162708,0.020378729987474805,0.0220138420869694,132.963571138305
148,0.3113839145038103,38.44429890576811,7849.178489174302,51.38920952793602,7424.803269403556,15273.981758577856,0.3779838260037922,0.03912557928733331,3925.127855031315,0.3063227033111993,0.011432217478298796,528.7150887473782,0.43845883072678266,0.00373633040006461,517.2784165717464,0.4470032408619883,0.005787357065265903,1002.1773737851692,0.29654522294399016,0.007988871894606528,1708.7952444913942,0.0278677644697281,0.020488257505514116,167.08451054729804
149,0.316521907661459,41.62017897694905,7326.376964772768,49.8403888337285,7373.301621632615,14699.678586405384,0.43220319061025314,0.03132637549842952,3373.47205206239,0.2683142832439905,0.013889405358930134,589.8790353516677,0.432540645771804,0.0039681379846389486,549.5639187829379,0.39575160861727327,0.006556375378862027,1039.5451733633336,0.30747167598132563,0.0074657281231127635,1630.0548286577387,0.026320220947314177,0.018388671379137012,143.86195655469984
150,0.3050492965733915,43.752242454256155,6694.497719134563,47.87709934273717,7288.174186719109,13982.671905853673,0.477315746547173,0.02585940095647099,2854.666451827183,0.2609422707608965,0.013791052599854746,550.174894745753,0.45775620967749553,0.0034498420986487878,474.4758641875119,0.40875055885058764,0.006259266104282796,974.6372109407356,0.2883828194968522,0.008396446179822239,1680.329121604481,0.032799115920314134,0.017459615878380574,160.21417582889907
151,0.31907409938668757,66.63695888794963,7467.4183230704775,50.102794550656455,7436.776922008197,14904.195245078678,0.47910785999315075,0.025842048466271396,2912.2141612324094,0.30418569401138035,0.0118689329118924,573.1665798428778,0.4012272239280208,0.004446823413768105,619.7366697480685,0.38373859555996637,0.007960773826729356,1231.0338392344215,0.2782739888666987,0.009758301690417423,1955.1696789035798,0.02696089791180902,0.021653846539107013,176.09739410912024
152,0.3137307508336002,40.922720387865375,7611.381208664728,50.763297504695984,7382.485586455541,14993.866795120268,0.40877038094327767,0.0357260773430724,3687.4279164785917,0.22930357804620258,0.01587670920000804,594.3267258072385,0.43903950951553167,0.003833488512764362,532.384976090379,0.38620913313988325,0.006855738800403486,1065.4624618029525,0.3374122923454462,0.0067384775121973745,1569.4364657341462,0.02899757721404138,0.018887245672792593,162.3426627514187
153,0.31081657248311545,71.15402159926343,8408.940430936898,52.400986859843115,7638.3535893613935,16047.294020298294,0.4352012286267639,0.036415505562824003,3598.375201086539,0.2239168428781682,0.020192647935026616,740.1598868802857,0.4191922854956161,0.004314147296346541,610.1529490834405,0.4223385850591065,0.006785874988410712,1101.419483227306,0.2725470045982701,0.011505413826674667,2182.190634956406,0.01725044428900134,0.03562914343910748,176.64227570292093
154,0.30935402864996153,42.11422751369725,7614.741139170743,50.87525680596855,7352.733458967117,14967.474598137856,0.4041407278008423,0.03703602996599849,3855.1396595265905,0.2606815689645164,0.013875411142974603,570.2090878427734,0.43795980981967797,0.0038246949537989344,530.5848336090364,0.4542530962254932,0.004998668089864507,876.9113145814956,0.3112213336177035,0.0074163353082969865,1640.3542667623271,0.030566913909683687,0.01574247684987759,141.54197684851954
155,0.32138920350489686,45.42000085243461,9420.218533379306,55.737043283083544,7480.962402133985,16901.18093551329,0.373803054252122,0.052527426330075316,5255.047351749557,0.2576291767990643,0.014278085666196712,613.261615459206,0.40815677491908714,0.004222581894252655,597.5332136415636,0.44019990259919634,0.005781111308099953,1034.412862302186,0.30441360935885836,0.007833652492820541,1762.061482483164,0.027568476174636272,0.018301267591557906,157.90200774362847
156,0.31499667494536154,64.64862840625997,9257.439146383127,55.96195080654391,7284.941905316388,16542.38105169952,0.36749819006096834,0.05472883505740835,5141.04700818637,0.27660784608307964,0.013713316994103155,614.0457724409468,0.40416162875899264,0.004349599341464055,613.8768836991974,0.39584879226803116,0.006750192375400307,1078.3913560538022,0.3239395586078017,0.00739475935415539,1671.005557326951,0.021598181486823312,0.021224133507220896,139.07256867585923
157,0.3192495980282323,41.444002429843906,6772.76832851563,47.98597859717604,7341.288582505052,14114.05691102068,0.46297305132441335,0.025762711833696942,2989.6483560364654,0.30854302001232675,0.010421663140340829,489.05752528126595,0.42418699665496457,0.003785586030217756,515.4426111135682,0.35353823094064374,0.007251856152928659,1062.966002582247,0.3349615871007176,0.006635067902028872,1556.019910879184,0.030504702456591565,0.0173888150865473,159.6339226228992
158,0.3144430130164805,40.33708130212933,9600.216868877147,56.298697133956495,7452.072717921809,17052.289586798957,0.3764884103582998,0.05615890607061717,4981.644232632399,0.2545957830797756,0.015504981785473295,616.64729703261,0.45038838682470705,0.003752484774697433,531.8963228153174,0.362732595454532,0.00795267412607191,1122.1773995310239,0.2552788758412091,0.012228699467911061,2188.154013837965,0.02518623304741808,0.022902628099655896,159.69760302783223
159,0.3082737702573259,40.39541845090285,6635.534537356808,47.89433382314347,7218.994814402102,13854.52935175891,0.48500206480914454,0.025327694358985915,2713.8611825583066,0.24775147829988797,0.014567054313461374,544.2474300386668,0.4688676564770837,0.0034046428538764555,460.9862382698777,0.3651867873694991,0.007339992449568834,1014.1960676909368,0.26784762021575204,0.009588091360291165,1752.0464037984375,0.03138972639482236,0.01782148265353893,150.1972150005831
160,0.3101556847053681,38.82078913861324,6700.881584274458,48.555630715053454,7099.539676028557,13800.421260303016,0.4830433897727797,0.025964879457959583,2810.906506318582,0.2562132113433253,0.014103928499570244,551.846000202649,0.4634252736521939,0.003588916167623831,493.03414048260447,0.3588509283883127,0.007349895061121955,1019.7417905894018,0.2734564270273422,0.009025420258916485,1699.754475583807,0.02019888621231351,0.022696285885693612,125.59867109741329
161,0.31661202351433143,38.821816952977215,9300.47442283281,56.878032150030435,7051.136333144849,16351.610755977665,0.34077752146238866,0.062260443149141864,5256.41362475071,0.25920845995666775,0.014469338736490901,578.2637963578035,0.44904315450236354,0.003768730530136348,524.6533925236137,0.3742605945225108,0.007340564089239898,1064.2109657603087,0.2671162125926003,0.009382115007343138,1746.4444279272238,0.019918451536802124,0.023614184389132934,130.48821551315098
162,0.3140395441936249,70.20024676842772,7214.709366751931,49.255117995877065,7432.92454482624,14647.633911578172,0.47713684439159854,0.027271877835456402,2988.1698662703425,0.2417927656795574,0.015721625690957974,616.3188631055165,0.4147128514979086,0.004288286292446345,590.71952103935,0.3471847524687737,0.009278765279744128,1296.524812892125,0.33134822238480194,0.007167085844906858,1595.3618817029776,0.022713845309620735,0.019094762025124702,127.61442174162045
163,0.3197828068468066,41.0136697250635,6979.829541546189,48.94311985093385,7281.275109740176,14261.104651286369,0.44238147898879737,0.027692430835904742,3095.7004329508227,0.22603726230890364,0.015748475996057575,589.5092089774914,0.42452348801531203,0.0038789599231179345,531.5836773983214,0.46204130508814883,0.005272234878503191,949.0825371652336,0.2959073298968823,0.007721146796251965,1670.529382606649,0.021399112950090227,0.022260347968841666,143.42430244767115
164,0.30434625813258775,43.425404448164215,7677.3789772712535,51.631967349548034,7192.050508720351,14869.429485991604,0.3642917960820516,0.041820297475049104,3954.17637618335,0.2601372349453181,0.013094444587094979,521.4981027694283,0.45102170557485344,0.0035098082217447676,483.1908906600776,0.4420569540751816,0.005941753444144194,992.9382811266614,0.324566340380624,0.0073692087824179875,1627.1194768823757,0.016715834996060618,0.020864987223451422,98.45584964936099
165,0.31432411263164056,40.71202327540258,7589.832117856302,50.720122471026606,7374.311792071997,14964.143909928298,0.4140174155961027,0.03550170627674242,3668.440547645847,0.29531749940782137,0.012304821289244426,553.3389533507624,0.43936426305317045,0.0038293905110016093,528.5257126990685,0.3941653866692692,0.006823316269091343,1061.2465404730256,0.29482895273488224,0.007903348220266771,1648.0544601529318,0.02326055661524614,0.019311428000741634,130.22590353466717
166,0.31964287924253826,45.10811846940092,6957.682850883411,48.49243431534628,7390.293176959617,14347.97602784303,0.4346503611678909,0.02782803898770075,3208.2735881221133,0.29859245079976904,0.011244914030961733,525.7521066182265,0.4033061379918031,0.004185963694051301,570.7377573532699,0.4660936486656682,0.004935162020635431,908.061491490581,0.3210200805914417,0.006918111766123011,1623.0131169275323,0.017227072998012308,0.02292775692431155,121.84479037168822
167,0.31850440199422875,70.19630421956218,11786.211774955007,59.70748363208565,7953.71203020989,19739.923805164894,0.34246429710718296,0.07195890440924349,5772.535922785192,0.2273923157739751,0.023957778960314736,931.9353711471751,0.40140033006323106,0.005242836580791364,781.6710721795716,0.34647154850043627,0.012722591142355938,1797.1705975663592,0.29269304363150184,0.011195092491217093,2257.5894887388076,0.02163829815989985,0.037928426833998594,245.30932253790212
168,0.31266932350727067,43.3368523828535,6644.829657088175,46.964096295796914,7503.914130584491,14148.743787672667,0.4539029092558031,0.02628195598983605,3075.132129723031,0.3076116225840435,0.010657194992638936,492.82964276694474,0.4221827245597022,0.003735158662992395,504.7274998040251,0.4415573069383446,0.005570525886557348,960.7490503721764,0.34019994414790555,0.006243803736004068,1490.8333186780096,0.018302116391169108,0.022123378655371957,120.55801574398824
169,0.3160144323140634,44.268785175362744,8165.812594857837,52.11943079629731,7501.6888918198665,15667.501486677704,0.378801259686286,0.04073940613267885,4195.17439818569,0.2845736670437129,0.01230136343494992,555.4249343964694,0.41465303978834855,0.003839231353995108,533.1459311091947,0.4393933833226273,0.005940685254303188,1043.9603622511847,0.3373141179982299,0.0069891553104402555,1680.1993995683827,0.013555004034328673,0.03811283250666804,157.90756934691603
170,0.3026957758369635,45.91397456764679,6853.6810562095225,48.37177684485508,7315.079124322267,14168.760180531788,0.4462675874419948,0.02915589260941126,3044.25719809026,0.26335135518127023,0.013198388953700473,519.7291274818223,0.45988354839878576,0.0036511257993472623,496.8764949172037,0.46894065975354443,0.005372586277232358,914.1603712168538,0.26349823975409625,0.009559988464543073,1774.4889899778514,0.015987419525748624,0.023990149585752938,104.16887452553102
171,0.31847853358113787,47.309507196224715,8357.266172566066,51.31042111476382,7930.392340065755,16287.658512631822,0.4401570965912276,0.032270971007500523,3429.100462508105,0.30037098518716343,0.012242308523406208,577.903925163401,0.4229484100894813,0.00431106878106637,607.635980587782,0.38636623489432764,0.009156332948346745,1422.1111624008915,0.2677123210066061,0.011004428176153084,2150.807200614704,0.025650321703161644,0.02229349285708374,169.70744129118114
172,0.3185952325822801,43.65698974495953,10260.712198709936,57.19852184885254,7678.059411199734,17938.771609909665,0.3522195221242443,0.059776648679798025,5526.466856032067,0.28724322911460365,0.01203723669735844,553.6191744662199,0.4210546098925349,0.004236827326567292,604.6039769915172,0.42927982918279056,0.006650773824823522,1142.1003783193016,0.2683671555110521,0.011300924890982294,2257.469053388917,0.03327355667264896,0.01758044936704827,176.4527595119118
173,0.2982780487894125,42.202938691613404,7732.876314979573,52.39146904368516,7026.924194778476,14759.800509758048,0.3443371220571176,0.0463103632449096,4154.866044314037,0.24150967659375153,0.014150556367662317,522.9788748940038,0.46479943233484367,0.003423040003020392,473.3542734005303,0.4686307767614248,0.005357275835938673,923.3746617835668,0.3188688938210004,0.007069564823696565,1523.628514347452,0.02259250332001849,0.021624362543021216,134.67394623998263
174,0.30274477118409776,41.98950038857405,7587.679092160009,51.806299722471245,7058.568821332282,14646.247913492292,0.375782294476197,0.04239224458378677,3990.5755055799978,0.2226473232762647,0.014976482452059502,524.556522679467,0.46172898267763296,0.0035429461854984785,489.7452063646042,0.4224975800999374,0.005934149955922317,949.6094941598109,0.3269395663869926,0.006826461815900559,1495.1906445031316,0.023123938807611436,0.021393246076703367,138.00171887299715
175,0.3176462830267647,68.72749780903627,8536.535145768861,52.45237671906533,7738.29486144035,16274.830007209208,0.44758080077560397,0.03475430282118339,3579.999410366449,0.27511220617990106,0.01404959105087818,622.2740126987644,0.4085442843082781,0.0044882752718102,632.1894704233194,0.3715439725131491,0.009138941987631738,1351.879182356656,0.2740092291419234,0.011330691210828848,2184.552835670366,0.02460787580514183,0.022874950451267147,165.6402342533056
176,0.3225052790821378,45.05983547704852,7233.6261952605055,48.895788688813596,7560.339479978554,14793.965675239058,0.48042815983864784,0.02407839105006366,2876.6190632985995,0.3050364201686402,0.011152190001332475,535.3753532138552,0.40932134802759623,0.004319526960092229,596.8428442585389,0.4534214141563692,0.005710166721292341,1028.2244815398738,0.2616741096813185,0.010280590707927386,2062.4095088136505,0.02055564081978809,0.02130160523654498,134.15494413598782
177,0.3215314284836523,38.368472673624666,8085.651077258278,53.036803531464265,7159.707878926624,15245.358956184904,0.3883396929708955,0.04028063380987118,3990.9436232463163,0.3149803538000119,0.010891645068367517,523.4843344846115,0.43000538144409334,0.0038549995213768336,536.1887256908794,0.3791787070727114,0.0073580483108406,1123.3379771008563,0.27424050565196956,0.008799842422282824,1755.584734062206,0.022539670417759568,0.023542717890581738,156.11168267340742
178,0.31566265645805736,33.18650518771433,7787.424973485945,51.589348851735956,7307.599768668562,15095.024742154508,0.3814732739407108,0.03857107575140803,3949.641181247068,0.2936964728923299,0.011952576164843614,540.0432363574587,0.4387792198186952,0.003736366621925585,517.8342770236019,0.43939884758448533,0.0056467949095218685,977.0749818583652,0.3026660051585298,0.007656401686386737,1683.475283659195,0.018614258819326598,0.021606282280145675,119.35601334025567
179,0.3164320849278957,45.20353907933696,7862.657543851375,50.11170385807405,7827.6042882346555,15690.26183208603,0.43799113445610505,0.031909510948880004,3511.2406619606645,0.29587664860549123,0.012311011482972681,574.1414317918417,0.4215667037201791,0.004094232394103206,573.3301580910556,0.3548630131934757,0.00957054601183765,1416.9142147480338,0.34015138612428486,0.006767758282795603,1609.7818865350996,0.01566902355873241,0.03725143467231626,177.2491907246797
180,0.30910870378060107,41.02507117494267,7278.475829053953,49.04945551344106,7560.579473118419,14839.05530217237,0.42757397093715444,0.03237955730164142,3433.390208264258,0.3139429004899068,0.011223544703736724,520.8659521484617,0.44648239784024824,0.0038806151151966352,533.3656680587384,0.349150471366177,0.007582835777446377,1067.7621184791092,0.3334064556100591,0.006921446104468541,1566.4943945972077,0.030720845392748504,0.01774619288779153,156.59748750617786
181,0.30393622565069917,38.18566094106845,6882.144319255928,48.41000541374291,7334.223269296719,14216.367588552646,0.4564520506510568,0.028968277060121072,3067.9119389830657,0.23137774027695324,0.016109099136063787,579.6718504985757,0.47046939155973544,0.0034201301518494206,470.9395345010994,0.39043056353513855,0.006876287053997319,1027.3092180248882,0.30851489272751675,0.00777992961374569,1618.602993476293,0.019379614421991848,0.02202496779427192,117.70878377200677
182,0.302451111754489,36.83343024943915,7649.229010752038,51.44267998294796,7220.192670403725,14869.421681155762,0.39097621884220735,0.03983747170123919,3848.124151002774,0.2980319584494876,0.012225741269375074,536.9850116113881,0.46775188213135166,0.0035656404197948674,497.616213779779,0.41366643651926804,0.006361169272527436,998.103118409467,0.2865072504677501,0.008299492254359737,1651.4714007271857,0.019333693027659405,0.02196633997825447,116.92911522144334
183,0.32337372704539435,44.567729573886474,7938.015128226572,50.953388859470834,7640.95872593566,15578.973854162232,0.4748739687936242,0.026348116592811572,3018.4823148740343,0.31698887133719633,0.010746489696421651,536.1698850149877,0.415698948135337,0.004026551702029189,567.3895638019487,0.3773872011659059,0.008882887466475612,1376.536173641874,0.2585722007394084,0.01175204334524951,2282.0744907402877,0.027596174540760084,0.01878929061897396,157.36270015344007
184,0.3037459879732459,40.77660103807363,7372.31031832468,50.646696915225625,7184.039389267771,14556.34970759245,0.37032914483077417,0.0384947706732541,3712.7864920863894,0.29944181700342953,0.011137263270488824,489.3932101038826,0.4540252686777475,0.0036462614567900143,499.2339873725439,0.47115477487977747,0.005126691338213748,893.7582160331417,0.29146822210417184,0.008039419260631104,1647.471202497068,0.021168526179608647,0.021954290321710906,129.66721023165422
185,0.31820348101656787,68.23429141647378,7315.753363925538,49.881653514720185,7350.46727722992,14666.220641155456,0.45395465856167583,0.02955121672563798,3155.999831466925,0.26198677195946934,0.014373424961822083,600.8791517556674,0.4084717295581067,0.004311888407942504,589.1131969077827,0.38991117058564084,0.006949023318707063,1067.3143663897995,0.29693948324732955,0.008541382392619711,1761.36449823355,0.020120015662403234,0.023807337506558546,141.08231917181402
186,0.3117902379529323,70.40889720299482,9299.181137727652,57.14344706095145,6974.2178537766185,16273.398991504273,0.34001165426029306,0.06263543414726054,5415.665582445801,0.2675606440532509,0.013724065827069165,584.2700252954949,0.41025653650153476,0.004097559942701526,572.9693562062731,0.37753942832172116,0.006627928476568671,994.6470577494748,0.33833664519960427,0.00702081604021154,1596.0167923897545,0.02082734196411224,0.022118778552256694,135.61232364085387
187,0.31375594615386854,68.35995146505938,7364.353174170844,49.83930298089317,7411.842987709884,14776.196161880727,0.4758493121842567,0.027840884733791205,3076.108746560117,0.22988844323859473,0.016052104346798237,613.7188284261797,0.41205367627035555,0.004399405353276163,614.7668028508563,0.37170880959378577,0.008912870249025524,1336.1059198716125,0.3285951220923364,0.007089229251220117,1594.0046559387008,0.018861295149370353,0.022955702546555667,129.6482205233776
188,0.3131904883826766,38.64657357891131,7287.356653746265,49.73888133523644,7363.870832915547,14651.227486661815,0.4375874990739512,0.03260065608006112,3384.970879519766,0.2856629030246077,0.012451318290755437,528.8599226171197,0.45409016498784754,0.0036369731699592346,493.2904540880267,0.410515457717877,0.006533397165295899,1014.4335599556244,0.2570301922379822,0.009566059492152132,1754.8024413858723,0.017249084935243957,0.02329091088493808,110.9993961798567
189,0.3164960450503728,41.189830535064125,8056.106341093338,52.77244707322995,7209.637030469938,15265.743371563276,0.37425373199859996,0.04396052665095607,4174.579976029465,0.2648272303227417,0.01368100502225412,564.261048406207,0.43963146021886523,0.0039008448509956634,537.32291966424,0.36554150855106543,0.0068044158763025265,993.2633761110795,0.31514155446309167,0.00761769340797025,1648.9235537176194,0.021919603960533728,0.021756419425454466,137.75546716472897
190,0.31942064229492706,43.770354767839244,9925.382913634243,57.45466125011735,7349.774049568585,17275.156963202826,0.35449550882230013,0.059592786996826255,5769.005369461051,0.2385967083036484,0.014488162891937125,588.0412326933182,0.4096676876771293,0.004122832329265262,589.0097449454972,0.46902418544151014,0.005435714361950309,1027.63037746823,0.30354144066364624,0.00790821704759476,1789.186391428274,0.0264740519959029,0.019551855221142337,162.50979763787282
191,0.30753801166095895,39.801331489526525,7367.875507349717,49.98747598511896,7371.567447407789,14739.442954757506,0.3936518236639588,0.03626636072513646,3719.378150081138,0.28783475423439625,0.011748007569513478,511.57617077474384,0.4456430193890197,0.0037279392858680003,512.323599748145,0.40772302716948244,0.006278310807941727,1003.8056370850122,0.3439848697779788,0.00636860807491181,1494.8636266726903,0.01964701475033447,0.022156360684335626,125.92832298798857
